ATLAS_ID,Nnondet_std,Nnondet_mean,magdet_std,DET_Nsince_min5d,NON_Nsince_min5d,log10_std_ra_min5d,log10_std_dec_min5d,DET_mag_median_min5d,ra,dec,rb_pix,z,photoz,ebv_sfd,log10_sep_arcsec,CV
1161025530351503100,0.0,0.0,0.137354771789456,3,12,-3.5133590842821265,-3.381102503364042,18.472,242.60634,-35.25104,0.53512,,,0.30437452,0.6030732186843861,False
1094223831100819200,0.7071067811865476,0.5,0.479510514309471,3,5,-3.970913567376929,-3.917328367237727,17.858,145.59947,10.13862,0.833479,,,0.024470394,,False
1201102901711357700,11.667261889578034,4.125,2.629482078280816,7,2,-3.934909724438002,-4.305628087893768,18.648,302.76244,71.2319,0.985137,,,0.2765286,0.4558427956869806,False
1122412530441111300,0.0,0.0,0.081761339682436,4,4,-3.169144914445194,-3.685507694099996,18.543,186.05225,-44.18649,0.942395,0.0096105,,0.100658685,2.374222183324469,False
1190055081051440900,4.08248290463863,3.0,0.0677864293203306,4,19,-3.445562518798891,-3.5121500955918323,19.066,285.22939,5.24434,0.999108,,,12.659841,,False
1113810011584826300,0.0,0.0,0.355308316817943,3,8,-3.265654064066225,-3.62231669418641,20.085,174.54174,58.80731,0.707797,0.004173,,0.014678062,2.248569450095728,False
1054816410121733900,5.507138224937833,2.857142857142857,0.3244347905717464,5,0,-3.786338106816429,-3.729210378026384,17.937,87.06828,-12.2931,0.319499,,,0.26711845,,False
1224219441195321100,0.7071067811865476,0.5,0.4976849739878956,3,1,-4.681588950926138,-3.981286751032682,15.692,340.58108,19.88939,0.882457,,,0.05450865,0.876662305859323,False
1134620521862252300,21.32894300062264,15.266666666666667,0.1879800394672137,5,28,-2.8057779880926,-3.982886369640816,18.855,206.57446,86.38127,0.225253,,,0.15858038,,False
1221916790214051600,0.0,0.0,0.1734271963223843,12,1,-3.927088791044485,-4.525823159761533,18.886,334.81991,-21.68107,0.998998,,,0.03001598,1.1170424124560472,False
1172507050282305300,19.935667283527923,7.608695652173913,10.541142264532184,5,4,-3.821795836524862,-3.6026514365568856,18.031,261.27893,-28.38465,0.949502,,,1.2783432,0.1667354942940253,False
1130357461193541400,0.7559289460184545,0.2857142857142857,0.1670720546009162,8,9,-4.040274160479728,-3.8359558858028575,18.9225,195.9895,19.59478,0.99858,0.06707,0.114186,0.029416095,0.0996357977273132,False
1112542170143459100,0.5773502691896258,0.3333333333333333,0.2000933115657148,3,13,-3.935908104357404,-3.382699181446596,18.873,171.42573,-14.58245,0.586993,,,0.040104173,,False
1123624020434454300,0.7071067811865476,0.5,0.0639765582068936,3,5,-3.402557904852352,-3.823587279392673,17.859,189.10013,-43.74874,0.974033,,,0.08889683,,False
1024256051635734300,3.862210075418823,2.25,0.2911849355077747,3,9,-3.62863743434784,-3.5445988938711754,18.965,40.7323,63.95953,0.218096,,,0.9635512,0.6729754251055593,False
1145433221095655200,35.34483191157008,14.6,0.6164758134521008,4,19,-3.4804417223579285,-3.6880309499055466,19.2845,223.63837,9.94882,0.224868,,,0.032080296,,False
1130120510322411300,8.513294924774453,3.857142857142857,12.870499076422425,6,16,-3.717686691493295,-3.166789374048372,17.4585,195.33518,-32.40289,0.971467,0.031388,,0.093497425,0.160446781710568,False
1002942121254225700,2.4899799195977463,1.8,0.3211748744842904,5,10,-4.042300082393324,-3.536828776687485,19.032,7.42533,25.70756,0.337427,,,0.033435903,0.6583316404410586,False
1182842330140553300,8.407885603561732,5.21875,0.3167358835996913,13,9,-3.5628148514065865,-3.59899050246831,18.114,277.1771,-14.09806,0.985332,,,3.6338902,0.1882050145094692,False
1040812230113724200,0.5773502691896258,0.3333333333333333,0.2843261038549465,3,5,-4.2451747602264485,-3.732352939978413,18.853,62.05097,-11.62341,0.869123,,,0.060333874,0.7478654602641919,False
1150803411042748200,0.0,0.0,0.159606808543163,3,8,-3.571032367638323,-4.042212150728969,19.64,227.01468,4.46338,0.945389,,,0.047159426,,False
1004251911411550000,0.0,0.0,0.2290116445365449,4,13,-3.778303306678492,-3.72698586033065,17.856,10.71621,41.26417,0.718068,,,0.66154283,1.9380323633326688,False
1083050430262314800,8.106434833777776,7.0,0.322070727591672,4,19,-4.12333616667564,-4.069332380560168,19.199,127.70999,-26.38713,0.840567,,,0.104299985,,False
1011922101320238900,21.82661446264855,10.357142857142858,15.829557329825802,6,21,-3.224014905470189,-3.6334147472299216,18.805,19.84198,32.04441,0.43998,0.057913,,0.0649681,0.1572118988987651,False
1214220190570547000,0.0,0.0,0.2039068414742378,4,5,-3.674886724518663,-4.129818655263241,19.4405,325.58455,-57.09642,0.999083,,,0.03293636,,False
1230819521241548600,0.0,0.0,0.1014827571560808,9,12,-4.121112254527868,-4.240743030064007,18.46,347.08128,24.26357,0.999937,,0.068806,0.14431934,-0.7702760419043491,False
1180229290273638200,2.9486343354923554,1.2222222222222223,14.668412805526485,7,1,-3.947691420459951,-3.959978956143777,17.404,270.62228,-27.60995,0.972099,,,1.1591471,0.1905966197283499,False
1051846710363703100,0.8944271909999159,0.4,0.1008080684601522,6,6,-4.13595844536253,-4.293350117937511,18.595,79.69449,-36.61746,0.999954,,,0.048607312,1.8050928279527167,False
1235924880012855100,0.0,0.0,0.1297362709499537,5,13,-3.603034996615741,-3.677141530315184,19.259,359.85362,-1.48217,0.99791,,,0.040555008,,False
1211008340364855100,0.0,0.0,0.1162812681962716,3,8,-4.064408195768473,-3.666585069143329,19.161,317.53478,-36.81532,0.22415,,,0.06348445,,False
1232045660061140800,0.3333333333333333,0.1111111111111111,0.0672423815668952,12,5,-3.3381872520154685,-3.8363747296102377,16.8405,350.19026,-6.19468,0.999979,,,0.042395636,,False
1161244410383419200,0.0,0.0,0.246130724074288,3,3,-4.154901959939208,-3.732775405554648,19.036,243.18505,-38.572,0.84143,,,0.84774536,,False
1161222600335935300,0.7071067811865476,0.5,0.0775435361587288,3,5,-3.848401971299289,-4.176634806879969,18.652,243.09418,-33.99314,0.999008,,,0.3063038,0.3245214526556554,False
1173854351474034500,1.5,0.75,0.0961851513141887,4,9,-3.8852017361825313,-3.9086025273309937,19.6265,264.72651,47.67618,0.996555,,,0.025138639,-0.8500077971561559,False
1172722621512255300,0.0,0.0,0.1851313047542215,6,1,-3.9414196129618166,-3.645294345063459,19.701500000000003,261.84429,51.38179,0.445079,,,0.03337286,0.86778552620918,False
1231411210520332100,5.80445515141112,4.652173913043479,10.10324165576129,5,4,-3.7321630983263527,-3.9690853463503073,18.238,348.54683,-52.05892,0.271695,,,0.01235856,,False
